gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
metro23.36,SkorowidzOrtofomapy2023.1262023,,,,,,,,,,,,,N-34-50-C-d-1-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262023.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262023_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2023.1262023.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,29,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.37,SkorowidzOrtofomapy2023.1262007,,,,,,,,,,,,,N-34-50-C-c-1-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262007.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262007_N-34-50-C-c-1-2.tif,,SkorowidzOrtofomapy2023.1262007.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.38,SkorowidzOrtofomapy2023.1270825,,,,,,,,,,,,,N-34-50-A-c-1-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270825.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270825_N-34-50-A-c-1-4.tif,,SkorowidzOrtofomapy2023.1270825.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,29,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.39,SkorowidzOrtofomapy2023.1261986,,,,,,,,,,,,,N-34-50-C-a-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261986.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261986_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2023.1261986.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.40,SkorowidzOrtofomapy2023.1262006,,,,,,,,,,,,,N-34-50-C-c-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262006.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262006_N-34-50-C-c-1-1.tif,,SkorowidzOrtofomapy2023.1262006.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.41,SkorowidzOrtofomapy2023.1262429,,,,,,,,,,,,,N-34-49-D-d-1-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262429.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262429_N-34-49-D-d-1-4.tif,,SkorowidzOrtofomapy2023.1262429.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.42,SkorowidzOrtofomapy2023.1266748,,,,,,,,,,,,,N-34-50-C-c-4-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266748.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266748_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2023.1266748.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.43,SkorowidzOrtofomapy2023.1270854,,,,,,,,,,,,,N-34-49-B-d-2-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270854.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270854_N-34-49-B-d-2-3.tif,,SkorowidzOrtofomapy2023.1270854.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.44,SkorowidzOrtofomapy2023.1270838,,,,,,,,,,,,,N-34-50-C-d-1-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270838.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270838_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2023.1270838.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.45,SkorowidzOrtofomapy2023.1262395,,,,,,,,,,,,,N-34-49-D-b-1-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262395.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262395_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2023.1262395.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.46,SkorowidzOrtofomapy2023.1262407,,,,,,,,,,,,,N-34-49-D-b-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262407.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262407_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2023.1262407.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.47,SkorowidzOrtofomapy2023.1270826,,,,,,,,,,,,,N-34-50-A-c-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270826.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270826_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2023.1270826.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.48,SkorowidzOrtofomapy2023.1270846,,,,,,,,,,,,,N-34-50-A-a-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270846.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270846_N-34-50-A-a-3-4.tif,,SkorowidzOrtofomapy2023.1270846.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,17,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.49,SkorowidzOrtofomapy2023.1261988,,,,,,,,,,,,,N-34-50-C-a-1-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261988.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261988_N-34-50-C-a-1-4.tif,,SkorowidzOrtofomapy2023.1261988.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.50,SkorowidzOrtofomapy2023.1270858,,,,,,,,,,,,,N-34-49-B-d-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270858.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270858_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2023.1270858.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.51,SkorowidzOrtofomapy2023.1270850,,,,,,,,,,,,,N-34-49-B-c-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270850.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270850_N-34-49-B-c-4-4.tif,,SkorowidzOrtofomapy2023.1270850.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.52,SkorowidzOrtofomapy2023.1270836,,,,,,,,,,,,,N-34-50-C-a-2-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270836.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270836_N-34-50-C-a-2-1.tif,,SkorowidzOrtofomapy2023.1270836.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,17,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.53,SkorowidzOrtofomapy2023.1261990,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261990.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261990_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1261990.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.54,SkorowidzOrtofomapy2023.1270828,,,,,,,,,,,,,N-34-50-A-c-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270828.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270828_N-34-50-A-c-3-4.tif,,SkorowidzOrtofomapy2023.1270828.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,30,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.55,SkorowidzOrtofomapy2023.1270835,,,,,,,,,,,,,N-34-50-C-a-1-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270835.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270835_N-34-50-C-a-1-2.tif,,SkorowidzOrtofomapy2023.1270835.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.56,SkorowidzOrtofomapy2023.1261994,,,,,,,,,,,,,N-34-50-C-a-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261994.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261994_N-34-50-C-a-4-1.tif,,SkorowidzOrtofomapy2023.1261994.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,23,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.57,SkorowidzOrtofomapy2023.1262019,,,,,,,,,,,,,N-34-50-C-c-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262019.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262019_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2023.1262019.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,40,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.58,SkorowidzOrtofomapy2023.1270855,,,,,,,,,,,,,N-34-49-B-d-2-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270855.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270855_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2023.1270855.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.59,SkorowidzOrtofomapy2023.1262008,,,,,,,,,,,,,N-34-50-C-c-1-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262008.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262008_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2023.1262008.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.60,SkorowidzOrtofomapy2023.1262408,,,,,,,,,,,,,N-34-49-D-b-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262408.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262408_N-34-49-D-b-4-3.tif,,SkorowidzOrtofomapy2023.1262408.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.61,SkorowidzOrtofomapy2023.1261992,,,,,,,,,,,,,N-34-50-C-a-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261992.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261992_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2023.1261992.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.62,SkorowidzOrtofomapy2023.1262010,,,,,,,,,,,,,N-34-50-C-c-2-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262010.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262010_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2023.1262010.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.63,SkorowidzOrtofomapy2023.1270853,,,,,,,,,,,,,N-34-49-B-d-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270853.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270853_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2023.1270853.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.64,SkorowidzOrtofomapy2023.1262018,,,,,,,,,,,,,N-34-50-C-c-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262018.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262018_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2023.1262018.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.65,SkorowidzOrtofomapy2023.1266754,,,,,,,,,,,,,N-34-50-C-d-2-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266754.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266754_N-34-50-C-d-2-3.tif,,SkorowidzOrtofomapy2023.1266754.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.66,SkorowidzOrtofomapy2023.1267160,,,,,,,,,,,,,N-34-49-D-d-2-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267160.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267160_N-34-49-D-d-2-1.tif,,SkorowidzOrtofomapy2023.1267160.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.67,SkorowidzOrtofomapy2023.1266726,,,,,,,,,,,,,N-34-50-C-a-4-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266726.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266726_N-34-50-C-a-4-4.tif,,SkorowidzOrtofomapy2023.1266726.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,19,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.68,SkorowidzOrtofomapy2023.1266742,,,,,,,,,,,,,N-34-50-C-c-2-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266742.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266742_N-34-50-C-c-2-3.tif,,SkorowidzOrtofomapy2023.1266742.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.69,SkorowidzOrtofomapy2023.1262026,,,,,,,,,,,,,N-34-50-C-d-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262026.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262026_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2023.1262026.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.70,SkorowidzOrtofomapy2023.1270829,,,,,,,,,,,,,N-34-50-A-c-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270829.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270829_N-34-50-A-c-4-1.tif,,SkorowidzOrtofomapy2023.1270829.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,24,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.71,SkorowidzOrtofomapy2023.1266757,,,,,,,,,,,,,N-34-50-C-d-4-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266757.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266757_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1266757.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.72,SkorowidzOrtofomapy2023.1267234,,,,,,,,,,,,,N-34-49-B-d-3-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267234.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267234_N-34-49-B-d-3-1.tif,,SkorowidzOrtofomapy2023.1267234.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.73,SkorowidzOrtofomapy2023.1267071,,,,,,,,,,,,,N-34-61-B-b-2-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267071.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267071_N-34-61-B-b-2-2.tif,,SkorowidzOrtofomapy2023.1267071.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.74,SkorowidzOrtofomapy2023.1267162,,,,,,,,,,,,,N-34-49-D-d-2-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267162.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267162_N-34-49-D-d-2-3.tif,,SkorowidzOrtofomapy2023.1267162.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,30,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.75,SkorowidzOrtofomapy2023.1270950,,,,,,,,,,,,,N-34-49-B-d-4-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270950.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270950_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2023.1270950.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.76,SkorowidzOrtofomapy2023.1266728,,,,,,,,,,,,,N-34-62-A-a-1-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266728.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266728_N-34-62-A-a-1-2.tif,,SkorowidzOrtofomapy2023.1266728.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.77,SkorowidzOrtofomapy2023.1262504,,,,,,,,,,,,,N-34-49-B-d-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262504.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262504_N-34-49-B-d-3-1.tif,,SkorowidzOrtofomapy2023.1262504.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.78,SkorowidzOrtofomapy2023.1262020,,,,,,,,,,,,,N-34-50-C-c-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262020.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262020_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2023.1262020.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.79,SkorowidzOrtofomapy2023.1270822,,,,,,,,,,,,,N-34-50-A-c-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270822.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270822_N-34-50-A-c-1-1.tif,,SkorowidzOrtofomapy2023.1270822.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,28,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
metro23.80,SkorowidzOrtofomapy2023.1270931,,,,,,,,,,,,,N-34-50-C-d-2-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270931.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270931_N-34-50-C-d-2-1.tif,,SkorowidzOrtofomapy2023.1270931.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,27,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/metro23.gml
