gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
ggs23.106,SkorowidzOrtofomapy2023.1266757,,,,,,,,,,,,,N-34-50-C-d-4-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266757.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266757_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1266757.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.110,SkorowidzOrtofomapy2023.1262027,,,,,,,,,,,,,N-34-50-C-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262027.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262027_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1262027.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.119,SkorowidzOrtofomapy2023.1266099,,,,,,,,,,,,,N-34-62-A-b-1-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266099.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266099_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2023.1266099.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.126,SkorowidzOrtofomapy2023.1261369,,,,,,,,,,,,,N-34-62-A-b-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261369.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261369_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2023.1261369.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.127,SkorowidzOrtofomapy2023.1261435,,,,,,,,,,,,,N-34-50-C-d-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261435.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261435_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2023.1261435.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.139,SkorowidzOrtofomapy2023.1266165,,,,,,,,,,,,,N-34-50-C-d-4-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266165.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266165_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2023.1266165.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.182,SkorowidzOrtofomapy2023.1261993,,,,,,,,,,,,,N-34-50-C-a-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261993.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261993_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2023.1261993.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.184,SkorowidzOrtofomapy2023.1266721,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266721.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266721_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1266721.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.185,SkorowidzOrtofomapy2023.1266720,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266720.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266720_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1266720.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.187,SkorowidzOrtofomapy2023.1261991,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261991.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261991_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1261991.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.189,SkorowidzOrtofomapy2023.1261990,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261990.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261990_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1261990.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.191,SkorowidzOrtofomapy2023.1261992,,,,,,,,,,,,,N-34-50-C-a-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261992.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261992_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2023.1261992.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.194,SkorowidzOrtofomapy2023.1266723,,,,,,,,,,,,,N-34-50-C-a-3-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266723.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266723_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2023.1266723.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.195,SkorowidzOrtofomapy2023.1266722,,,,,,,,,,,,,N-34-50-C-a-3-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266722.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266722_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2023.1266722.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.200,SkorowidzOrtofomapy2023.1270947,,,,,,,,,,,,,N-34-49-B-d-2-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270947.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270947_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2023.1270947.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.201,SkorowidzOrtofomapy2023.1261980,,,,,,,,,,,,,N-34-50-A-c-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261980.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261980_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2023.1261980.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.202,SkorowidzOrtofomapy2023.1270916,,,,,,,,,,,,,N-34-50-A-c-1-3,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270916.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1270916_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2023.1270916.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.204,SkorowidzOrtofomapy2023.1266721,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266721.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266721_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1266721.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.205,SkorowidzOrtofomapy2023.1266720,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266720.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266720_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1266720.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.206,SkorowidzOrtofomapy2023.1270860,,,,,,,,,,,,,N-34-49-B-d-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270860.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270860_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2023.1270860.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.207,SkorowidzOrtofomapy2023.1267131,,,,,,,,,,,,,N-34-49-D-b-2-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1267131.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1267131_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2023.1267131.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.212,SkorowidzOrtofomapy2023.1262399,,,,,,,,,,,,,N-34-49-D-b-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262399.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262399_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2023.1262399.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.213,SkorowidzOrtofomapy2023.1261991,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261991.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261991_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1261991.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.214,SkorowidzOrtofomapy2023.1262400,,,,,,,,,,,,,N-34-49-D-b-2-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262400.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262400_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2023.1262400.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.216,SkorowidzOrtofomapy2023.1261986,,,,,,,,,,,,,N-34-50-C-a-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261986.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261986_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2023.1261986.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.218,SkorowidzOrtofomapy2023.1262407,,,,,,,,,,,,,N-34-49-D-b-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262407.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262407_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2023.1262407.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.219,SkorowidzOrtofomapy2023.1270826,,,,,,,,,,,,,N-34-50-A-c-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270826.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270826_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2023.1270826.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.221,SkorowidzOrtofomapy2023.1270858,,,,,,,,,,,,,N-34-49-B-d-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270858.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270858_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2023.1270858.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
ggs23.223,SkorowidzOrtofomapy2023.1261990,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261990.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261990_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1261990.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
